GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A2I2UEZ4	BMP2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12643|ensembl:ENSP00000368104	9685	Ensembl		P
UniProtKB	A0A2I2UEZ4	BMP2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P21274|ensembl:ENSMUSP00000028836	9685	Ensembl		P
UniProtKB	A0A2I2UEZ4	BMP2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12643|ensembl:ENSP00000368104	9685	Ensembl		P
UniProtKB	A0A2I2UFR8	SMAD4	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97471|ensembl:ENSMUSP00000025393	9685	Ensembl		P
UniProtKB	A0A2I2UJQ9	TGFB2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61812|ensembl:ENSP00000355897	9685	Ensembl		P
UniProtKB	A0A2I2UJQ9	TGFB2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61812|ensembl:ENSP00000355897	9685	Ensembl		P
UniProtKB	A0A2I2UK29	FGFR1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11362|ensembl:ENSP00000400162	9685	Ensembl		P
UniProtKB	A0A2I2UKQ9	HAS2	involved_in	GO:0090500	endocardial cushion to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70312|ensembl:ENSMUSP00000062212	9685	Ensembl		P
UniProtKB	A0A2I2UR94	SFRP1	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C4U3|ensembl:ENSMUSP00000033952	9685	Ensembl		P
UniProtKB	A0A2I2UX53	DLG5	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8TDM6|ensembl:ENSP00000361467	9685	Ensembl		P
UniProtKB	A0A2I2UXM8	ROCK1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70335|ensembl:ENSMUSP00000069549	9685	Ensembl		P
UniProtKB	A0A2I2V181	HEY2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUS4|ensembl:ENSMUSP00000019924	9685	Ensembl		P
UniProtKB	A0A2I2V181	HEY2	involved_in	GO:0003199	endocardial cushion to mesenchymal transition involved in heart valve formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUS4|ensembl:ENSMUSP00000019924	9685	Ensembl		P
UniProtKB	A0A2I2V3V8	FLNA	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BTM8|ensembl:ENSMUSP00000033699	9685	Ensembl		P
UniProtKB	A0A2I2YW63	EPB41L5	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BGS1|ensembl:ENSMUSP00000128374	9595	Ensembl		P
UniProtKB	A0A2I2YWL2	TBX3	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O15119|ensembl:ENSP00000257567	9595	Ensembl		P
UniProtKB	A0A2I2YXV6	PPP3R1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63810|ensembl:ENSMUSP00000099944	9595	Ensembl		P
UniProtKB	A0A2I2Z3S8	TCOF1	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q13428|ensembl:ENSP00000493815	9595	Ensembl		P
UniProtKB	A0A2I2ZEX2	TGFBR3L	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95392|PANTHER:PTN004450156|UniProtKB:Q03167|UniProtKB:Q90998	9595	GO_Central		P
UniProtKB	A0A2I2ZIZ8	LOXL3	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58215|ensembl:ENSP00000264094	9595	Ensembl		P
UniProtKB	A0A2I2ZJC9	DDX5	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17844|ensembl:ENSP00000225792	9595	Ensembl		P
UniProtKB	A0A2I2ZK09	WNT4	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P56705|ensembl:ENSP00000290167	9595	Ensembl		P
UniProtKB	A0A2I2ZPQ6	SFRP1	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C4U3|ensembl:ENSMUSP00000033952	9595	Ensembl		P
UniProtKB	A0A2I2ZVD2	TGFBR1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36897|ensembl:ENSP00000364133	9595	Ensembl		P
UniProtKB	A0A2I3FW78	ENG	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63961|ensembl:ENSMUSP00000009705	61853	Ensembl		P
UniProtKB	A0A2I3FYI9	LOXL3	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58215|ensembl:ENSP00000264094	61853	Ensembl		P
UniProtKB	A0A2I3FZV1	TASOR	involved_in	GO:0060809	mesodermal to mesenchymal transition involved in gastrulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q69ZR9|ensembl:ENSMUSP00000022450	61853	Ensembl		P
UniProtKB	A0A2I3G294	GSK3B	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49841|ensembl:ENSP00000264235	61853	Ensembl		P
UniProtKB	A0A2I3G2H3	EFNA1	involved_in	GO:0003199	endocardial cushion to mesenchymal transition involved in heart valve formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P52793|ensembl:ENSMUSP00000029566	61853	Ensembl		P
UniProtKB	A0A2I3G398	PPP3R1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63810|ensembl:ENSMUSP00000099944	61853	Ensembl		P
UniProtKB	A0A2I3G6W7	SOX9	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q04887|ensembl:ENSMUSP00000000579	61853	Ensembl		P
UniProtKB	A0A2I3GID0	TRIM28	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62318|ensembl:ENSMUSP00000005705	61853	Ensembl		P
UniProtKB	A0A2I3GK51	ADAM15	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88839|ensembl:ENSMUSP00000029676	61853	Ensembl		P
UniProtKB	A0A2I3GUR9	LEF1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27782|ensembl:ENSMUSP00000029611	61853	Ensembl		P
UniProtKB	A0A2I3H9G1	FAM83D	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H4H8|ensembl:ENSP00000481465	61853	Ensembl		P
UniProtKB	A0A2I3HC40	TGFBR1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36897|ensembl:ENSP00000364133	61853	Ensembl		P
UniProtKB	A0A2I3HGG6	TBX3	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O15119|ensembl:ENSP00000257567	61853	Ensembl		P
UniProtKB	A0A2I3HGL4	NOG	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97466|ensembl:ENSMUSP00000061427	61853	Ensembl		P
UniProtKB	A0A2I3HK74	ROCK1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70335|ensembl:ENSMUSP00000069549	61853	Ensembl		P
UniProtKB	A0A2I3HLE2	DDX5	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17844|ensembl:ENSP00000225792	61853	Ensembl		P
UniProtKB	A0A2I3HUJ8	DDX17	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q92841|ensembl:ENSP00000385536	61853	Ensembl		P
UniProtKB	A0A2I3HVP1	CUL7	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14999|ensembl:ENSP00000265348	61853	Ensembl		P
UniProtKB	A0A2I3HYP2	HIF1A	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61221|ensembl:ENSMUSP00000021530	61853	Ensembl		P
UniProtKB	A0A2I3LGY3	PPP3R1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63810|ensembl:ENSMUSP00000099944	9555	Ensembl		P
UniProtKB	A0A2I3LKM7	GSK3B	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49841|ensembl:ENSP00000264235	9555	Ensembl		P
UniProtKB	A0A2I3LNE5	TASOR	involved_in	GO:0060809	mesodermal to mesenchymal transition involved in gastrulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q69ZR9|ensembl:ENSMUSP00000022450	9555	Ensembl		P
UniProtKB	A0A2I3LR70	A0A2I3LR70	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17844|ensembl:ENSP00000225792	9555	Ensembl		P
UniProtKB	A0A2I3LY21	ADAM15	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88839|ensembl:ENSMUSP00000029676	9555	Ensembl		P
UniProtKB	A0A2I3M4R0	NOLC1	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14978|ensembl:ENSP00000474710	9555	Ensembl		P
UniProtKB	A0A2I3M5E1	A0A2I3M5E1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61221|ensembl:ENSMUSP00000021530	9555	Ensembl		P
UniProtKB	A0A2I3MGW1	LEF1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27782|ensembl:ENSMUSP00000029611	9555	Ensembl		P
UniProtKB	A0A2I3MJH5	A0A2I3MJH5	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C4U3|ensembl:ENSMUSP00000033952	9555	Ensembl		P
UniProtKB	A0A2I3MME8	TRIM28	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q62318|ensembl:ENSMUSP00000005705	9555	Ensembl		P
UniProtKB	A0A2I3MNT7	RBPJ	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31266|ensembl:ENSMUSP00000040694	9555	Ensembl		P
UniProtKB	A0A2I3MNT7	RBPJ	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31266|ensembl:ENSMUSP00000040694	9555	Ensembl		P
UniProtKB	A0A2I3MVB6	BMP2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12643|ensembl:ENSP00000368104	9555	Ensembl		P
UniProtKB	A0A2I3MVB6	BMP2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P12643|ensembl:ENSP00000368104	9555	Ensembl		P
UniProtKB	A0A2I3N425	HEY2	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUS4|ensembl:ENSMUSP00000019924	9555	Ensembl		P
UniProtKB	A0A2I3N425	HEY2	involved_in	GO:0003199	endocardial cushion to mesenchymal transition involved in heart valve formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9QUS4|ensembl:ENSMUSP00000019924	9555	Ensembl		P
UniProtKB	A0A2I3NGA1	TGFBR1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36897|ensembl:ENSP00000364133	9555	Ensembl		P
UniProtKB	A0A2I3RAU7	EPB41L5	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BGS1|ensembl:ENSMUSP00000128374	9598	Ensembl		P
UniProtKB	A0A2I3REK7	DDX17	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q92841|ensembl:ENSP00000385536	9598	Ensembl		P
UniProtKB	A0A2I3RLN7	TGFBR3L	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95392|PANTHER:PTN004450156|UniProtKB:Q03167|UniProtKB:Q90998	9598	GO_Central		P
UniProtKB	A0A2I3RMA9	FGFR1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11362|ensembl:ENSP00000400162	9598	Ensembl		P
UniProtKB	A0A2I3RN48	LOXL2	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9Y4K0|ensembl:ENSP00000373783	9598	Ensembl		P
UniProtKB	A0A2I3RNZ4	TGFBR3	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000318	IBA	PMID:21873635	MGI:MGI:95392|PANTHER:PTN004450156|UniProtKB:Q03167|UniProtKB:Q90998	9598	GO_Central		P
UniProtKB	A0A2I3RNZ4	TGFBR3	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03167|ensembl:ENSP00000212355	9598	Ensembl		P
UniProtKB	A0A2I3RNZ4	TGFBR3	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03167|ensembl:ENSP00000212355	9598	Ensembl		P
UniProtKB	A0A2I3RVL9	TCOF1	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q13428|ensembl:ENSP00000493815	9598	Ensembl		P
UniProtKB	A0A2I3S7X1	TGFBR1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36897|ensembl:ENSP00000364133	9598	Ensembl		P
UniProtKB	A0A2I3SAT0	LOXL3	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58215|ensembl:ENSP00000264094	9598	Ensembl		P
UniProtKB	A0A2I3SF78	FGF8	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P37237|ensembl:ENSMUSP00000026241	9598	Ensembl		P
UniProtKB	A0A2I3SSM9	LEF1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P27782|ensembl:ENSMUSP00000029611	9598	Ensembl		P
UniProtKB	A0A2I3SXI2	GSK3B	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P49841|ensembl:ENSP00000264235	9598	Ensembl		P
UniProtKB	A0A2I3T6I0	ROCK1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70335|ensembl:ENSMUSP00000069549	9598	Ensembl		P
UniProtKB	A0A2I3T7H8	TBX3	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O15119|ensembl:ENSP00000257567	9598	Ensembl		P
UniProtKB	A0A2J8P7Y2	WNT5A	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41221|ensembl:ENSP00000264634	9598	Ensembl		P
UniProtKB	A0A2J8R331	CR201_G0054449	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99466|ensembl:ENSP00000364163	9601	Ensembl		P
UniProtKB	A0A2J8RFX1	CR201_G0051227	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31266|ensembl:ENSMUSP00000040694	9601	Ensembl		P
UniProtKB	A0A2J8RFX1	CR201_G0051227	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P31266|ensembl:ENSMUSP00000040694	9601	Ensembl		P
UniProtKB	A0A2J8RLU4	CR201_G0049933	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BTM8|ensembl:ENSMUSP00000033699	9601	Ensembl		P
UniProtKB	A0A2J8RMT0	CR201_G0049823	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01705|ensembl:ENSMUSP00000028288	9601	Ensembl		P
UniProtKB	A0A2J8RMT0	CR201_G0049823	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01705|ensembl:ENSMUSP00000028288	9601	Ensembl		P
UniProtKB	A0A2J8RMT0	CR201_G0049823	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P46531|ensembl:ENSP00000498587	9601	Ensembl		P
UniProtKB	A0A2J8RMT0	CR201_G0049823	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q01705|ensembl:ENSMUSP00000028288	9601	Ensembl		P
UniProtKB	A0A2J8RS20	CR201_G0049031	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61812|ensembl:ENSP00000355897	9601	Ensembl		P
UniProtKB	A0A2J8RS20	CR201_G0049031	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P61812|ensembl:ENSP00000355897	9601	Ensembl		P
UniProtKB	A0A2J8S558	CR201_G0046097	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8NFY9|ensembl:ENSP00000401878	9601	Ensembl		P
UniProtKB	A0A2J8SF77	CR201_G0043603	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02085|ensembl:ENSMUSP00000050581	9601	Ensembl		P
UniProtKB	A0A2J8SF77	CR201_G0043603	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O95863|ensembl:ENSP00000244050	9601	Ensembl		P
UniProtKB	A0A2J8SF77	CR201_G0043603	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q02085|ensembl:ENSMUSP00000050581	9601	Ensembl		P
UniProtKB	A0A2J8SR03	CR201_G0041118	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O75581|ensembl:ENSP00000261349	9601	Ensembl		P
UniProtKB	A0A2J8T110	WNT5A	involved_in	GO:0060809	mesodermal to mesenchymal transition involved in gastrulation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22725|ensembl:ENSMUSP00000064878	9601	Ensembl		P
UniProtKB	A0A2J8T110	WNT5A	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P41221|ensembl:ENSP00000264634	9601	Ensembl		P
UniProtKB	A0A2J8TCL5	CR201_G0036162	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13297|ensembl:ENSMUSP00000058354	9601	Ensembl		P
UniProtKB	A0A2J8TCL5	CR201_G0036162	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P13297|ensembl:ENSMUSP00000058354	9601	Ensembl		P
UniProtKB	A0A2J8TP17	CR201_G0033368	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P11362|ensembl:ENSP00000400162	9601	Ensembl		P
UniProtKB	A0A2J8TP24	CR201_G0033322	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C4U3|ensembl:ENSMUSP00000033952	9601	Ensembl		P
UniProtKB	A0A2J8U557	CR201_G0030149	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8TDM6|ensembl:ENSP00000361467	9601	Ensembl		P
UniProtKB	A0A2J8UK74	CR201_G0027620	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63961|ensembl:ENSMUSP00000009705	9601	Ensembl		P
UniProtKB	A0A2J8UPD4	CR201_G0026294	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P21552|ensembl:ENSMUSP00000010941	9601	Ensembl		P
UniProtKB	A0A2J8UWJ3	DDX17	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q92841|ensembl:ENSP00000385536	9601	Ensembl		P
UniProtKB	A0A2J8UXD4	CR201_G0024070	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q53G59|ensembl:ENSP00000356230	9601	Ensembl		P
UniProtKB	A0A2J8VGA9	CR201_G0019116	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:O88839|ensembl:ENSMUSP00000029676	9601	Ensembl		P
UniProtKB	A0A2J8VJX0	CR201_G0018754	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9H4H8|ensembl:ENSP00000481465	9601	Ensembl		P
UniProtKB	A0A2J8WLM8	CR201_G0009767	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61221|ensembl:ENSMUSP00000021530	9601	Ensembl		P
UniProtKB	A0A2J8WN09	CR201_G0009389	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P22387|ensembl:ENSMUSP00000021796	9601	Ensembl		P
UniProtKB	A0A2J8WRQ4	AKNA	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80VW7|ensembl:ENSMUSP00000041614	9601	Ensembl		P
UniProtKB	A0A2J8WSH4	CR201_G0008219	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P36897|ensembl:ENSP00000364133	9601	Ensembl		P
UniProtKB	A0A2J8X2V3	CR201_G0005532	involved_in	GO:0090500	endocardial cushion to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70312|ensembl:ENSMUSP00000062212	9601	Ensembl		P
UniProtKB	A0A2J8XB27	CR201_G0002979	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P58215|ensembl:ENSP00000264094	9601	Ensembl		P
UniProtKB	A0A2J8XC50	PPP3R1	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q63810|ensembl:ENSMUSP00000099944	9601	Ensembl		P
UniProtKB	A0A2J8XCS2	CR201_G0003357	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q99P72|ensembl:ENSMUSP00000099907	9601	Ensembl		P
UniProtKB	A0A2J8XGM0	CR201_G0002342	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P70335|ensembl:ENSMUSP00000069549	9601	Ensembl		P
UniProtKB	A0A2J8XNP6	CR201_G0000101	involved_in	GO:0014034	neural crest cell fate commitment	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q61614|ensembl:ENSMUSP00000034029	9601	Ensembl		P
UniProtKB	A0A2J8XYE8	CR201_G0023542	involved_in	GO:0003198	epithelial to mesenchymal transition involved in endocardial cushion formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P37237|ensembl:ENSMUSP00000026241	9601	Ensembl		P
UniProtKB	A0A2J8XYG3	CR201_G0023555	involved_in	GO:0014029	neural crest formation	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q14978|ensembl:ENSP00000474710	9601	Ensembl		P
UniProtKB	A0A2K5BW44	NOG	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P97466|ensembl:ENSMUSP00000061427	37293	Ensembl		P
UniProtKB	A0A2K5BX29	TGFBR3	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03167|ensembl:ENSP00000212355	37293	Ensembl		P
UniProtKB	A0A2K5BX29	TGFBR3	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q03167|ensembl:ENSP00000212355	37293	Ensembl		P
UniProtKB	A0A2K5BXU2	DDX5	involved_in	GO:0001837	epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:P17844|ensembl:ENSP00000225792	37293	Ensembl		P
UniProtKB	A0A2K5C2W3	HEYL	involved_in	GO:0060317	cardiac epithelial to mesenchymal transition	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q9DBX7|ensembl:ENSMUSP00000040576	37293	Ensembl		P
